Start Date,Event Category,Description,Event Type,Event Country,Event Province,Event Type V2,Headline,E Latitude,E Longitude
2/18/2022 12:00:00 AM,Government & Political,"In Washington D.C, the United States, President Joe Biden spoke with Transatlantic leaders, including Canadian Prime Minister Justin Trudeau, European Commission President Ursula von der Leyen and French President Emmanuel Macron, to discuss developments related to the Russian military build-up along Ukraine's border, the White House reported. Source link : https://www.whitehouse.gov/briefing-room/statements-releases/2022/02/18/readout-of-president-bidens-call-with-transatlantic-leaders/",,United States,District of Columbia,Statement,US President discusses Ukraine crisis with Transatlantic leaders,38.8976763,-77.0365298
2/20/2022 12:00:00 AM,Government & Political,"In Washington D. C, the United States, Secretary of State Antony Blinken suspected Russian President Vladimir Putin with plans to launch an invasion into Ukraine, despite several efforts of nations across the world to diffuse the situation, the Hill reported. Source link : https://thehill.com/homenews/administration/595089-blinken-putin-is-moving-forward-with-plan-to-invade-ukraine",,United States,District of Columbia,Statement,Secretary of State suspects Russia plans to invade Ukraine in the United States' Washington,38.8976763,-77.0365298
2/20/2022 12:00:00 AM,Government & Political,"In Washington D.C, the United States, President Joe Biden held a meeting with the National Security Council to discuss the developments related to the Russian military build-up along Ukraine's border, amid reports of Russia planning to invade Ukraine, White House Press Release reported. Source link : https://www.whitehouse.gov/briefing-room/statements-releases/2022/02/20/readout-of-president-bidens-national-security-council-meeting/",,United States,District of Columbia,Statement,President holds a meeting with the National Security Council in the United States' Washington,38.8976763,-77.0365298
2/21/2022 12:00:00 AM,Government & Political,"In Washington D.C, the United States, President Joe Biden issued an executive order to bar new investments in the Donetsk People's Republic (DPR) and Luhansk People's Republic (LPR) regions of Ukraine, continue to impose sanctions on certain officials in the Covered Regions, and prevent certain transactions, amid Russian military build-up along Ukraine's borders, White House Press Release reported. Source link : https://www.whitehouse.gov/briefing-room/statements-releases/2022/02/21/letter-to-the-speaker-of-the-house-of-representatives-and-the-president-of-the-senate-regarding-the-blocking-property-of-certain-persons-and-prohibiting-certain-transactions-with-respect-to-continued/",,United States,District of Columbia,Statement,US President issues order to bar new investments in Ukraine's separatist regions,38.8976763,-77.0365298
2/21/2022 12:00:00 AM,Government & Political,"In Washington D. C, the United States (US), the US Department of State announced plans to relocate its embassy operations from Ukraine to Poland and added that embassy personnel would return on a regular basis to Ukraine to provide emergency consular services, amid reports of possible Russian invasion in Ukraine, the Hill reported. Source link : https://thehill.com/policy/international/595251-us-relocates-ukraine-embassy-staff-to-poland",,United States,District of Columbia,Statement,Department of State announces plans to relocate its embassy operations in the United States' Washington,38.8948244,-77.0470168
2/22/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, White House Press Secretary Jen Psaki confirmed that President Joe Biden would not hold a scheduled meeting with Russian President Vladimir Putin unless Russia de-escalates the situation in eastern Ukraine, the Hill reported. Source link : https://thehill.com/homenews/administration/595399-psaki-confirms-biden-putin-meeting-off-the-table",,United States,District of Columbia,Statement,US government cancels meeting with Russian President,38.8976763,-77.0365298
2/22/2022 12:00:00 AM,Government & Political,"In Washington D.C, the United States (US), President Joe Biden announced to impose sanctions on Russia. This would include sovereign debt, elites and their family members, financial institutions, Russian state bank Promsvyazbank. The decision was made due to Russia's advancement of troops in eastern Ukraine border, which the US categorised as the start of an invasion, the Hill reported. Source link : https://thehill.com/homenews/administration/595356-biden-announces-initial-sanctions-on-russia-over-troop-deployments-in",,United States,District of Columbia,Statement,US President announces sanctions on Russia,38.8976763,-77.0365298
2/22/2022 12:00:00 AM,Government & Political,"In the United Nations, New York, United States, the Kenyan Ambassador Martin Kimani criticised Russia for using military force against Ukraine, He stated that Russian President Vladimir Putin had rejected diplomacy in favor of military force National Public Radio reported. Source link :",,United States,New York,Statement,Kenya criticises Russia for invading Ukraine,40.7488758,-73.9680091
2/24/2022 12:00:00 AM,Government & Political,"In the United Nations, New York, United States, the South African Foreign Minister Naledi Pandor stated that Russia must immediately withdraw its forces from Ukraine, The Foreign Minister also expressed her support for the Minsk agreements and called for resumption of diplomatic efforts to find a solution to the crisis, Africa Times reported. Source link :",,United States,New York,Statement,South African Foreign Minister calls for Russian withdrawal from Ukraine,40.749168,-73.9674781
2/25/2022 12:00:00 AM,Government & Political,"In Washington, D.C., District of Columbia, United States, Deputy Secretary of State Wendy Sherman spoke with North Atlantic Treaty Organization (NATO) Deputy Secretary-General Mircea Geoana, European External Action Service  Secretary-General Stefano Sannino and others to discuss plans to impose stricter sanctions on Russia and urge Russia to withdraw its troops from Ukraine, US Department of State reported. Source link : https://www.state.gov/deputy-secretary-shermans-call-with-nato-deputy-secretary-general-geoana-the-osce-chair-in-office-represented-by-polish-deputy-foreign-minister-przydacz-osce-senior-adviser-hart-and-eeas-s/",,United States,District of Columbia,Statement,Deputy Secretary of State and European officials discuss imposition of stricter sanctions on Russia,38.8948244,-77.0470168
3/4/2022 12:00:00 AM,Government & Political,"In New York City, New York, United States, the Brazilian Ambassador to the United Nations (UN), Ronaldo Costa Filho, avoided direct criticism of Russia for the fire caused at the Zaporizhzhia nuclear power plant in Ukraine. He urged moderation on both sides to end the conflict during the emergency meeting of the UN Security Council, Aracaju Agora News reported Source link : https://www1.folha.uol.com.br/mundo/2022/03/brasil-evita-criticas-a-russia-em-reuniao-sobre-ataque-a-usina-nuclear-na-ucrania.shtml?origin=uol",,United States,New York,Statement,Brazilian Ambassador to the United Nations avoids direct criticism of Russia,40.7488758,-73.9680091
3/7/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States (US), in a call with Ukrainian Foreign Minister Dmytro Kuleba, the Secretary of State Antony Blinken discussed several diplomatic efforts carried out by the US and its allies in combatting Russia's invasion in Ukraine. He further reaffirmed US commitment to Ukraine's sovereignty, US Department of State reported. Source link : https://www.state.gov/secretary-blinkens-call-with-ukrainian-foreign-minister-kuleba-13/",,United States,District of Columbia,Statement,Government officials from US and Ukraine discuss Russian invasion,38.8948244,-77.0470168
3/17/2022 12:00:00 AM,Government & Political,"In Washington, District of Colombia, United States, Senate Majority Leader Chuck Schume said the legislation to revoke Russia's Permanent Normal Trade Relations status following its attack on Ukraine will move through the US Senate promptly, following imminent passage by the House of Representatives, Jerusalem Post reported. Source link : https://www.jpost.com/breaking-news/article-701603",,United States,District of Columbia,Statement,US announces to pass bill revoking Russia's preferential trade status.,38.8899389,-77.0090505
3/24/2022 12:00:00 AM,Government & Political,"In New York, United States, the Serbian delegation voted in favour of a resolution at the United Nations General Assembly (UNGA) that urges Russia to end its invasion against Ukraine, N1 Info reported. 
 Source link : https://rs.n1info.com/english/news/serbia-votes-to-adopt-new-un-general-assembly-resolution/",,United States,New York,Statement,Serbia votes in favour of UN resolution that urges Russia to end its invasion against Ukraine,40.7491,-73.967
3/24/2022 12:00:00 AM,Government & Political,"At the United Nations General Assembly, New York, United States, during the United Nations General Assembly on Ukraine, Syria's permanent representative to the United Nations Ambassador Bassam Sabbagh affirmed Syria's keenness to ensure the preservation of human rights and the provision of necessary humanitarian assistance to all crisis areas. He also said that humanitarian issues should not be politicized, Sana reported. Source link : https://sana.sy/?p=1611430",,United States,New York,Statement,Syria expresses keenness for humanitarian assistance in Ukraine,40.7488758,-73.9680091
2/21/2022 12:00:00 AM,Government & Political,"In Moscow, the Russian Federation, the embassy of United States (US) in Russia issued a warning to its nationals and urged them to avoid crowded places in Moscow and other cities, amid growing threats of Russian invasion of Ukraine, the Hill reported. Source link : https://thehill.com/policy/international/595136-us-embassy-warns-americans-to-avoid-crowds-in-moscow-citing-threats-of",,Russian Federation,Moscow,Statement,US embassy issues a warning to its nationals in Russia's Moscow,55.7560199,37.5791646
3/18/2022 12:00:00 AM,Government & Political,"A tLuzhniki stadium, Moscow, Russia, President Vladimir Putin promised tens of thousands of people that all the Kremlin’s aims would be achieved in Ukraine, Al Arabiya reported. Source link : https://english.alarabiya.net/News/world/2022/03/18/Putin-tells-mass-rally-that-Russia-will-prevail-in-Ukraine-",,Russian Federation,Moscow,Statement,Russian President tells mass rally that Russia will prevail in Ukraine,55.7169,37.5676
3/24/2022 12:00:00 AM,Government & Political,"In Moscow, Russia, the Ministry of Foreign Affairs expelled United States (US) diplomats from the country. It stated that the move came in response to the US' expulsion of Russian diplomats from the United Nations (UN) Mission in New York and Russian employees of the United Nations Secretariat amid Russian invasion of Ukraine, Youm7 reported. Source link : https://www.youm7.com/story/2022/3/24/موسكو-تعلن-طرد-دبلوماسيين-أمريكيين-من-روسيا/5703221",,Russian Federation,Moscow,Statement,Russia expels US diplomats,55.7460207,37.5842563
2/26/2022 12:00:00 AM,Government & Political,"In Buenos Aires, Argentina, Ukraine's Chargé d'affaires Sergiy Nebrat stated that he was not satisfied with the position of Argentina in relation to Russian invasion of Ukraine. He urged for economic sanctions against Russia and a signal from Argentina to ask Russian military forces to withdraw from Ukraine, La Nacion reported. Source link : https://www.lanacion.com.ar/el-mundo/guerra-rusia-ucrania-el-encargado-de-negocios-de-ucrania-en-buenos-aires-no-estamos-conformes-con-la-nid25022022/",,Argentina,Buenos Aires,Statement,Ukraine's ambassador denounces Argentina's position in Ukraine-Russia conflict,-34.5683247,-58.4420689
3/3/2022 12:00:00 AM,Government & Political,"In New Delhi, National Capital Territory of Delhi, India, Ministry of External Affairs denied reports of Indian nationals being held as hostages in Ukraine's Kharkiv amid Russian invasion of the country. The clarification came after the Russian government claimed that Ukrainian forces kept a large group of Indian students as hostages. In a press release, the ministry stated that it had requested Ukraine to arrange special trains for evacuation of its nationals. NDTV reported. Source link : https://www.ndtv.com/india-news/ukraine-crisis-india-says-have-not-received-any-reports-of-any-hostage-situation-regarding-any-student-after-russias-charge-on-ukraine-2800383",,India,National Capital Territory of Delhi,Statement,Indian government denies reports of Indian nationals being taken hostage in Ukraine,28.6114766,77.2172079
